Розіграш	Дата проведення	Лототрон	Комплект кульок	Кулька номер 1	Кулька номер 2	Кулька номер 3	Кулька номер 4	Кулька номер 5	Кулька номер 6	Кулька номер 7	Кулька номер 8	Кулька номер 9	Кулька номер 10	Кулька номер 11	Кулька номер 12	Кулька номер 13	Кулька номер 14	Кулька номер 15	Кулька номер 16	Кулька номер 17	Кулька номер 18	Кулька номер 19	Кулька номер 20	2х2	2х3	3х3	2х4	3х4	4х4	3х5	4х5	5х5	3х6	4х6	5х6	6х6	4х7	5х7	6х7	7х7	4х8	5х8	6х8	7х8	8х8	0х9	5х9	6х9	7х9	8х9	9х9	0х10	5х10	6х10	7х10	8х10	9х10	10х10
6406	2018-10-24	А	4	56	43	53	79	25	4	46	54	49	7	31	15	24	10	42	58	6	45	26	29	22	152	6	289	69	1	260	50	2	751	166	27	0	431	35	1	0	341	61	7	0	0	260	138	32	1	0	0	565	701	136	25	1	0	0
6405	2018-10-23	А	3	52	2	63	22	36	34	56	45	43	33	20	15	60	10	8	17	53	25	70	4	39	162	8	330	49	2	354	49	0	988	184	20	0	270	98	1	0	432	138	33	1	0	276	155	26	1	0	0	520	728	171	13	1	0	0
6404	2018-10-22	А	1	55	40	64	9	58	73	63	51	68	7	43	70	20	42	45	2	30	50	78	23	13	130	8	279	48	0	572	23	0	793	149	6	1	223	37	1	1	366	91	5	1	0	258	110	20	1	0	0	713	708	142	26	1	0	0
6403	2018-10-21	А	4	31	75	52	80	37	49	11	39	66	7	23	47	32	26	15	59	10	2	79	69	20	76	8	236	33	3	247	22	1	580	106	5	0	174	31	3	0	194	39	3	0	0	214	111	26	3	0	0	621	538	111	9	0	0	0
6402	2018-10-20	Б	4	79	76	17	2	31	51	38	74	59	39	1	24	72	77	80	40	14	28	23	21	23	168	26	278	34	13	228	37	1	672	147	16	0	334	41	3	0	340	44	5	0	0	289	110	26	3	0	0	801	651	174	13	2	0	0
6401	2018-10-19	Б	2	64	70	17	80	65	10	75	14	23	56	7	41	52	45	44	67	63	2	33	8	16	123	13	267	50	4	576	48	0	929	164	8	0	293	48	0	0	322	62	4	0	1	243	103	10	3	0	0	587	836	108	26	2	0	0
6400	2018-10-18	А	2	64	37	46	51	76	20	14	49	63	1	69	23	35	78	75	40	28	48	25	56	35	204	13	272	28	1	355	32	0	705	152	17	0	232	22	3	0	271	43	6	0	0	392	144	11	0	0	0	631	698	108	6	0	0	0
6399	2018-10-17	А	4	56	15	67	69	24	78	50	74	2	63	40	36	14	34	31	51	72	38	17	68	26	296	56	222	43	0	325	19	2	656	114	3	1	229	42	1	0	243	40	3	0	0	309	110	12	1	0	0	798	582	93	19	0	0	0
6398	2018-10-16	А	1	9	33	24	23	50	15	68	5	78	3	66	76	27	79	70	6	32	39	14	71	22	162	17	255	52	2	509	41	0	784	153	13	0	306	80	12	0	378	93	12	0	0	233	175	18	2	0	0	637	692	125	18	3	0	0
6397	2018-10-15	А	2	34	26	15	43	74	23	53	63	16	2	64	50	61	4	21	11	5	57	76	18	41	157	11	240	38	0	433	29	1	806	181	14	2	275	39	1	0	300	51	16	1	0	182	137	16	0	0	0	509	628	93	13	0	1	0
6396	2018-10-14	А	4	34	30	61	77	33	2	15	56	80	72	27	14	13	20	46	73	29	10	24	23	20	81	5	221	32	1	249	30	2	846	212	13	0	237	46	5	0	274	56	6	1	0	237	139	16	6	0	0	474	598	155	68	3	0	0
6395	2018-10-13	А	4	64	67	66	30	40	7	41	52	43	51	8	25	15	23	12	11	75	47	38	79	34	117	22	158	47	0	215	18	0	801	118	9	0	236	42	4	0	212	39	6	0	0	257	91	9	1	0	0	621	597	67	16	0	0	0
6394	2018-10-12	Б	4	17	63	47	62	26	27	67	69	45	40	54	75	61	19	6	73	25	30	2	3	17	174	8	273	75	7	258	32	3	1012	214	35	0	329	35	1	0	388	116	13	0	0	295	142	51	1	0	0	536	807	191	29	3	0	0
6393	2018-10-11	А	1	49	25	24	62	46	13	79	67	16	9	26	51	27	55	70	47	31	64	20	38	13	105	6	192	29	0	220	25	0	768	181	13	0	217	46	1	0	284	42	6	0	0	232	135	25	1	0	0	557	628	167	9	0	0	0
6392	2018-10-10	Б	2	26	18	52	69	14	44	12	51	41	49	23	61	30	10	19	54	2	70	79	8	27	175	36	338	84	6	527	56	2	954	247	19	1	309	57	3	1	368	69	13	1	0	312	194	18	3	0	0	570	796	190	21	1	0	0
6391	2018-10-09	Б	3	56	65	60	44	13	24	1	62	61	58	21	59	25	5	33	28	53	32	39	34	16	189	27	400	46	1	580	148	6	863	185	14	1	378	49	3	0	414	78	7	0	0	294	173	35	3	0	0	618	862	135	22	1	0	0
6390	2018-10-08	Б	3	27	51	35	57	72	7	14	17	37	70	68	2	52	31	63	54	18	5	73	6	29	103	5	376	44	4	312	29	2	897	214	24	0	354	87	1	0	331	109	13	0	0	206	148	35	3	0	0	428	865	152	19	2	1	0
6389	2018-10-07	А	2	44	17	43	7	25	21	59	67	79	39	23	73	47	19	5	38	36	28	55	16	11	212	35	269	53	5	634	44	0	712	163	5	1	337	42	6	0	345	77	10	0	0	273	152	68	0	0	0	494	758	185	9	1	0	0
6388	2018-10-06	Б	4	52	60	2	74	32	21	20	57	25	27	71	67	9	34	46	80	75	79	15	4	8	87	3	255	57	3	504	29	1	696	142	10	0	273	57	1	0	272	43	9	0	0	227	149	24	1	0	0	545	626	124	17	0	0	0
6387	2018-10-05	А	4	26	41	39	71	3	31	44	49	75	52	30	8	80	15	54	60	33	38	43	48	10	83	8	153	47	1	297	27	0	691	111	8	0	227	37	3	0	255	57	7	0	0	345	89	24	7	0	0	979	647	130	27	1	0	0
6386	2018-10-04	А	4	47	29	36	9	64	13	61	50	63	68	31	56	66	74	40	62	57	11	3	7	21	98	1	282	50	0	474	42	2	567	153	18	2	194	34	3	0	244	84	16	0	0	233	165	12	0	0	0	699	820	166	27	1	0	0
6385	2018-10-03	А	1	58	64	34	73	20	15	47	53	36	71	11	16	8	61	70	50	23	17	80	76	5	102	9	241	25	0	311	123	0	644	137	115	0	201	31	5	0	355	85	5	0	0	284	124	8	1	0	0	672	615	80	16	0	0	0
6384	2018-10-02	А	1	45	3	4	31	63	54	40	22	62	42	57	68	43	35	74	36	41	72	24	64	26	76	3	215	33	3	301	36	0	582	145	11	20	172	36	10	0	245	59	14	0	0	389	99	30	2	0	0	739	642	181	16	4	0	0
6383	2018-10-01	А	3	18	37	77	61	44	16	3	43	50	42	39	71	80	54	10	7	76	22	51	2	24	101	0	223	46	1	254	42	0	690	167	10	0	246	25	1	0	252	66	29	1	0	239	126	23	16	0	0	495	616	131	13	1	0	0
6382	2018-09-30	Б	3	54	67	45	63	12	46	3	62	52	48	43	37	47	68	49	74	42	64	50	6	7	132	31	193	52	5	494	48	1	737	178	27	2	250	37	3	0	276	100	17	1	0	292	138	36	2	0	0	710	811	213	20	8	1	0
6381	2018-09-29	А	3	58	62	38	7	39	63	80	50	32	77	75	51	25	31	34	70	71	19	36	48	28	103	9	217	56	24	547	155	5	631	169	19	1	215	42	4	0	281	58	12	1	0	286	163	24	12	0	0	617	612	92	12	1	0	0
6380	2018-09-28	А	1	4	10	57	37	2	53	28	62	78	66	69	47	73	58	29	32	54	77	42	14	44	426	6	268	68	2	341	148	3	832	187	28	0	279	65	4	0	376	79	9	2	0	238	174	14	4	0	0	521	881	178	20	1	0	0
6379	2018-09-27	Б	3	12	54	25	57	42	20	67	74	40	35	56	47	1	6	7	36	79	32	9	60	18	100	9	261	27	2	471	37	2	757	145	13	0	247	39	2	0	288	246	1	0	0	288	96	21	1	0	0	567	688	116	12	0	0	0
6378	2018-09-26	Б	1	35	51	15	41	31	61	4	56	77	1	45	74	17	62	11	20	58	54	23	79	22	78	8	251	32	1	268	22	0	593	129	41	2	197	50	2	0	211	28	5	0	0	340	135	17	2	0	0	768	494	96	19	0	0	0
6377	2018-09-25	Б	3	29	54	47	46	26	16	55	80	31	78	9	68	3	73	13	30	76	58	18	36	9	91	4	262	69	1	272	28	5	746	130	15	0	222	22	1	0	246	47	15	0	0	278	101	11	32	0	0	610	543	128	17	10	0	0
6376	2018-09-24	А	3	4	72	18	30	3	31	26	1	80	2	19	38	35	16	32	23	56	28	69	36	76	214	19	332	113	14	365	79	4	1001	251	30	2	413	109	12	0	420	104	32	4	0	244	145	35	5	0	0	557	1006	176	20	3	0	0
6375	2018-09-23	Б	2	2	42	27	5	15	22	50	45	60	9	16	24	51	18	61	75	59	78	17	21	11	99	3	224	55	0	306	67	1	705	136	15	1	271	47	6	0	327	59	6	0	0	283	145	17	5	0	0	650	728	193	31	0	0	0
6374	2018-09-22	Б	2	33	47	22	44	20	77	38	15	60	61	4	13	27	17	32	8	34	36	78	25	8	90	8	305	30	1	227	40	3	742	161	7	2	270	48	4	0	288	69	3	3	0	244	150	23	17	0	0	612	668	123	13	2	0	0
6373	2018-09-21	А	1	11	74	3	51	42	16	20	65	62	40	10	37	39	2	21	44	8	78	50	41	35	323	6	248	51	5	288	53	0	721	150	14	0	300	30	2	0	328	88	6	0	0	288	173	28	5	0	0	733	699	130	18	2	0	0
6372	2018-09-20	Б	2	17	9	31	33	65	62	44	58	35	4	42	49	37	34	39	3	45	28	41	2	19	96	11	252	48	5	297	75	6	669	182	22	0	233	39	6	0	243	65	8	3	0	334	94	13	1	1	0	612	671	229	22	2	1	0
6371	2018-09-19	Б	3	59	30	6	78	39	31	5	13	58	17	80	68	35	55	66	43	79	75	27	49	11	78	7	234	44	0	218	32	0	665	141	10	0	230	37	1	0	234	60	6	1	0	274	111	39	1	0	0	660	598	132	16	0	0	0
6370	2018-09-18	Б	4	27	32	43	40	24	47	12	39	46	2	50	68	5	7	23	1	34	20	37	6	26	115	7	306	67	6	398	39	5	876	222	38	2	317	53	5	0	340	98	5	2	0	265	205	28	1	0	0	623	980	223	40	1	0	0
6369	2018-09-17	А	1	28	43	65	49	36	23	73	33	41	5	64	11	45	71	74	22	58	1	25	37	25	126	10	218	49	2	228	28	3	689	111	14	0	260	26	3	0	253	59	7	0	0	296	119	15	1	0	0	712	719	126	28	1	0	0
6368	2018-09-16	А	2	11	67	70	80	33	36	17	45	24	47	31	4	59	57	77	74	12	30	1	64	13	76	0	257	20	2	224	17	1	657	105	12	1	218	32	8	0	307	57	4	0	0	190	112	12	4	0	0	585	624	132	26	1	0	0
6367	2018-09-15	Б	3	45	41	72	64	56	23	28	31	73	17	13	8	49	38	55	40	37	63	9	16	18	73	9	202	29	1	166	32	1	612	133	9	0	172	41	4	0	316	51	14	1	0	252	128	17	0	0	0	674	659	117	8	1	0	0
6366	2018-09-14	А	1	28	61	36	69	54	25	48	10	9	20	22	24	62	35	51	2	58	68	26	27	34	114	8	226	78	3	289	72	7	823	270	37	2	316	59	2	0	345	189	28	2	0	250	141	40	7	0	0	500	917	268	45	1	0	0
6365	2018-09-13	А	4	45	37	67	9	16	29	36	62	56	55	70	66	38	78	52	76	54	14	42	53	13	48	8	204	34	3	191	48	3	545	125	11	0	220	60	11	0	226	49	5	0	0	299	168	20	0	0	0	649	659	178	15	1	0	0
6364	2018-09-12	Б	1	73	3	65	58	69	21	33	49	12	26	35	38	71	41	27	31	76	16	14	48	34	76	3	202	57	1	226	15	1	615	125	5	1	246	42	1	0	238	40	16	0	0	265	118	17	6	0	0	666	501	145	23	2	0	0
6363	2018-09-11	Б	4	32	20	60	17	24	25	73	42	80	67	6	75	47	46	54	31	12	71	64	49	33	189	13	318	52	1	304	25	0	679	184	16	0	226	73	0	0	400	67	9	0	0	320	113	10	2	0	0	716	595	124	33	1	0	0
6362	2018-09-10	А	3	60	37	59	18	51	27	34	47	42	41	55	44	15	28	58	4	52	26	40	53	16	74	10	198	37	0	264	63	2	521	126	24	0	300	31	9	0	267	61	11	0	0	353	124	36	1	0	0	857	637	118	36	5	0	0
6361	2018-09-09	Б	4	9	62	75	16	18	14	68	28	60	17	29	23	10	25	13	15	77	1	2	80	38	188	22	186	94	14	566	103	9	928	302	62	5	315	99	15	1	279	78	31	0	0	226	244	28	12	0	0	513	944	292	40	3	0	0
6360	2018-09-08	Б	1	61	63	28	79	74	55	14	18	65	8	50	31	42	51	17	53	16	10	58	21	24	131	9	241	111	0	232	30	1	748	161	16	0	264	33	5	0	437	79	130	1	0	275	126	24	3	0	0	490	773	148	13	1	0	0
6359	2018-09-07	А	3	43	10	34	58	28	25	48	70	27	1	50	60	21	49	26	7	17	52	3	74	32	200	6	292	101	5	397	44	6	945	207	19	0	293	78	3	0	444	93	15	0	0	212	178	39	22	0	0	598	816	158	13	1	0	0
6358	2018-09-06	А	4	52	65	48	53	45	17	77	49	32	15	4	72	24	8	64	68	54	42	9	3	23	86	2	242	32	6	263	45	0	678	119	18	0	236	39	13	0	269	55	5	1	0	221	124	18	1	0	0	599	638	140	31	2	1	0
6357	2018-09-05	Б	4	38	68	33	63	44	28	69	36	75	57	23	72	37	60	46	42	78	58	25	26	8	99	4	197	23	1	223	35	2	592	129	20	1	184	31	5	1	191	48	3	2	0	302	144	25	7	0	0	783	687	148	11	1	0	0
6356	2018-09-04	Б	3	6	4	66	40	39	20	41	42	24	80	35	11	75	47	17	64	49	26	30	8	13	73	2	211	62	0	159	28	1	605	120	15	3	206	61	0	0	248	57	13	0	0	318	103	31	1	0	0	642	559	74	25	0	0	0
6355	2018-09-03	А	3	65	41	28	36	18	26	45	62	59	17	52	37	74	40	70	9	68	51	50	1	46	170	14	276	37	0	229	13	1	568	95	7	0	179	33	0	0	230	16	2	3	0	449	91	13	1	0	0	647	601	121	7	0	0	0
6354	2018-09-02	А	3	31	11	2	50	4	46	32	12	33	6	68	24	54	28	44	67	63	5	10	80	66	288	4	167	44	2	265	35	1	663	223	38	1	297	50	6	0	331	98	10	0	0	185	161	20	1	0	0	421	826	173	11	1	0	0
6353	2018-09-01	А	4	76	19	38	67	36	66	70	78	25	50	48	10	64	54	45	8	44	28	11	62	53	132	4	243	26	3	239	33	1	603	123	18	0	258	66	3	0	328	74	3	0	0	280	140	12	1	0	0	551	682	143	9	0	0	0
6352	2018-08-31	А	4	23	38	65	44	1	62	16	61	20	79	26	57	37	70	9	75	74	68	29	39	17	81	3	216	27	2	183	58	3	650	135	7	1	176	15	0	0	291	32	6	0	0	322	104	28	1	0	0	656	756	115	16	0	0	0
6351	2018-08-30	А	2	51	3	16	60	5	24	54	75	35	39	69	1	55	34	56	63	67	25	22	18	21	113	6	235	35	0	214	27	0	665	107	7	0	207	21	0	0	234	53	3	0	0	243	222	49	0	0	0	464	732	161	13	3	0	0
6350	2018-08-29	Б	2	14	43	70	36	7	3	54	20	63	66	18	50	78	16	75	48	67	13	29	39	25	272	2	207	29	1	233	39	0	628	105	4	0	321	34	1	0	268	32	14	0	0	228	129	25	1	0	0	594	652	110	21	5	0	0
6349	2018-08-28	Б	3	50	32	38	73	44	13	25	34	26	43	2	37	69	28	18	57	6	66	31	20	17	75	8	237	31	2	211	22	1	595	124	17	0	247	38	6	0	339	58	6	0	0	286	184	22	4	0	0	616	668	159	20	0	0	0
6348	2018-08-27	Б	2	46	41	44	42	79	16	78	20	28	38	75	29	60	74	26	19	48	49	70	69	14	135	7	243	22	2	151	21	0	543	126	7	1	178	14	22	0	302	61	11	0	0	384	102	19	0	0	0	755	506	121	19	3	0	0
6347	2018-08-26	А	2	20	35	58	33	46	79	80	38	72	31	52	43	78	67	25	14	56	73	22	41	14	276	5	181	30	0	153	22	1	394	94	12	0	168	17	1	0	248	61	4	0	0	300	185	14	0	0	0	735	451	71	62	0	0	0
6346	2018-08-25	А	2	45	43	31	65	78	25	55	40	11	69	67	41	20	16	6	15	42	61	14	35	20	102	8	197	36	6	185	39	8	597	168	13	0	173	22	2	0	297	42	10	0	0	218	95	18	3	0	0	619	582	113	19	0	0	0
6345	2018-08-24	А	1	57	63	4	79	61	28	2	68	66	77	45	48	55	32	80	74	40	3	26	37	10	63	13	226	38	2	239	31	1	734	129	22	0	208	26	5	0	319	51	6	0	0	265	234	83	15	0	0	618	602	138	16	11	0	0
6344	2018-08-23	А	2	54	74	33	4	25	47	12	10	67	22	14	37	32	69	5	53	30	27	26	23	36	178	4	352	47	6	305	53	1	901	198	36	0	343	45	3	0	424	61	9	1	0	171	177	31	2	0	0	457	909	170	11	1	0	0
6343	2018-08-22	А	3	6	54	35	57	9	49	50	13	36	44	30	62	43	29	42	3	79	26	69	25	79	95	6	179	36	4	242	22	3	657	152	13	0	264	41	2	0	358	75	4	0	0	211	142	21	2	0	0	520	515	145	12	0	0	0
6342	2018-08-21	А	1	20	11	12	58	51	5	55	69	77	74	38	7	50	73	78	13	64	62	61	27	32	110	2	245	50	5	279	27	1	748	134	22	0	202	11	4	0	302	51	5	0	0	190	106	20	0	0	0	536	585	121	12	1	0	0
6341	2018-08-20	А	4	38	45	32	74	55	7	80	26	76	21	48	40	66	58	57	34	31	22	78	39	52	44	9	126	16	0	164	33	1	441	91	7	0	148	16	5	0	166	30	4	0	0	381	75	7	10	0	0	906	436	107	16	0	0	0
6340	2018-08-19	А	1	26	22	37	76	59	80	3	5	41	78	28	32	18	61	1	21	57	34	7	79	34	129	10	250	63	3	334	41	2	853	342	13	1	305	43	1	0	316	53	9	0	0	197	129	41	1	0	0	431	688	152	23	2	0	0
6339	2018-08-18	А	2	6	67	9	36	51	29	35	38	1	52	74	73	60	64	45	58	5	12	77	14	69	216	6	223	66	0	202	19	0	579	149	8	0	189	26	2	0	256	32	2	0	0	204	106	13	2	0	0	623	598	105	24	3	0	0
6338	2018-08-17	А	2	57	52	4	43	30	67	73	28	51	71	27	75	25	50	32	68	80	46	2	77	65	59	182	274	24	0	198	48	1	706	146	14	0	204	29	2	0	296	37	6	0	0	312	130	23	3	0	0	786	795	152	21	0	0	0
6337	2018-08-16	А	2	73	44	25	55	16	26	54	18	70	22	66	60	2	38	29	7	20	6	5	12	85	137	8	258	43	8	472	69	1	809	231	11	0	322	38	0	0	352	60	10	0	0	241	127	29	3	0	0	551	776	190	41	1	0	0
6336	2018-08-15	А	3	79	48	2	14	68	8	70	15	40	55	52	63	53	50	46	39	5	75	60	17	15	74	3	219	34	1	236	20	0	617	110	12	0	246	25	2	1	245	25	10	0	0	226	86	9	1	0	0	584	540	96	10	1	0	0
6335	2018-08-14	А	1	60	30	50	12	23	71	36	49	7	31	64	77	11	8	5	24	32	63	4	80	48	91	9	230	27	11	306	37	0	1112	305	8	1	218	49	6	0	270	41	4	1	0	239	110	16	2	0	0	720	620	124	17	1	0	0
6334	2018-08-13	Б	4	38	72	28	3	75	11	53	55	32	37	16	9	79	49	42	44	65	33	36	46	25	89	4	196	22	1	226	22	1	785	146	17	0	257	47	2	0	234	45	2	0	0	257	151	22	2	0	0	667	509	105	15	1	0	0
6333	2018-08-12	А	3	56	7	11	46	33	73	26	61	18	39	66	45	29	8	65	68	34	37	12	23	34	45	20	194	34	1	149	29	0	606	103	11	1	221	16	0	0	215	46	6	1	0	280	124	11	5	0	0	402	595	108	8	2	0	0
6332	2018-08-11	Б	2	29	48	40	47	65	35	56	58	30	46	16	33	66	51	17	2	80	21	68	20	28	92	9	182	17	1	244	38	1	573	115	10	1	195	26	0	0	230	41	5	0	0	311	131	11	0	0	0	677	431	85	31	2	0	0
6331	2018-08-10	Б	4	9	16	12	15	69	42	46	51	58	80	71	66	7	49	28	56	77	76	45	52	26	203	4	299	81	3	333	81	1	727	207	17	1	505	59	4	0	370	165	8	0	0	266	135	27	1	0	0	563	735	138	35	1	0	0
6330	2018-08-09	Б	3	67	38	68	58	7	37	79	45	10	15	26	1	71	49	33	46	77	22	60	24	37	106	3	220	18	0	198	21	0	634	95	7	0	231	18	12	0	265	56	2	0	0	362	100	16	2	0	0	680	565	136	25	0	0	0
6329	2018-08-08	Б	1	11	43	24	40	20	9	2	48	17	60	23	26	36	51	15	37	4	77	71	63	30	182	9	206	35	2	210	36	2	723	137	18	0	199	46	33	0	283	46	9	1	0	216	164	34	1	0	0	663	725	159	21	0	0	0
6328	2018-08-07	А	1	21	20	1	67	22	11	41	55	18	13	32	30	53	34	2	49	23	5	36	29	15	178	19	269	29	1	327	50	1	727	173	26	1	243	39	2	0	251	117	25	0	0	229	145	36	6	0	0	538	788	228	62	5	0	0
6327	2018-08-06	Б	1	6	80	33	39	22	73	74	38	40	1	63	13	58	64	79	44	10	54	42	50	32	161	68	308	45	3	245	54	2	747	205	18	0	229	56	3	0	268	87	7	0	0	258	146	16	1	0	1	571	590	179	23	1	0	0
6326	2018-08-05	А	3	43	6	35	18	48	53	9	46	72	34	69	71	26	77	37	27	49	45	30	22	29	110	2	180	25	0	184	26	11	556	120	7	0	187	21	1	0	220	32	2	0	0	203	109	17	0	0	0	476	530	110	7	1	0	0
6325	2018-08-04	Б	3	15	38	32	14	40	24	27	13	67	3	46	53	16	23	69	41	25	80	43	31	11	140	15	244	50	0	249	53	1	741	142	21	0	250	30	1	0	262	47	5	0	0	242	172	31	1	0	0	570	652	182	14	3	1	0
6324	2018-08-03	Б	2	19	36	40	25	60	49	47	75	58	11	13	61	39	29	71	7	28	68	67	64	23	200	9	334	22	5	226	26	1	721	131	16	0	299	48	2	0	238	72	6	0	0	255	120	18	0	2	0	781	582	129	24	0	0	0
6323	2018-08-02	А	4	34	78	67	72	62	17	4	63	20	13	47	31	28	56	48	45	43	2	9	8	24	153	14	279	71	3	275	41	0	720	128	13	0	242	43	1	0	326	59	5	2	0	214	132	27	0	0	0	418	676	162	38	0	0	0
6322	2018-08-01	А	4	22	61	5	6	28	21	27	18	65	77	43	78	35	29	10	34	1	16	25	23	21	204	16	320	63	6	376	59	7	865	309	62	7	332	124	7	0	406	147	33	2	0	166	282	51	6	0	0	376	1145	310	54	3	0	0
6321	2018-07-31	А	4	24	78	56	17	75	47	60	71	44	10	28	55	14	13	32	38	42	62	36	31	12	123	3	244	40	1	220	39	1	589	113	5	0	170	23	0	0	243	46	15	0	0	371	121	18	0	1	0	562	515	117	3	1	0	0
6320	2018-07-30	Б	3	28	39	15	53	3	40	19	48	38	69	58	32	16	37	57	49	61	17	41	44	20	125	20	210	31	1	237	47	1	715	182	8	4	230	54	3	0	301	62	7	0	0	204	85	21	3	0	0	483	637	152	19	0	0	0
6319	2018-07-29	А	2	79	61	68	40	58	59	74	37	2	67	26	45	33	19	78	13	25	80	6	11	10	105	36	210	42	6	184	30	1	628	126	14	0	254	49	1	0	287	90	5	2	0	235	131	44	0	0	0	392	606	119	36	2	0	0
6318	2018-07-28	А	3	47	1	15	36	75	62	28	59	18	14	46	10	67	41	40	74	79	43	38	51	14	180	7	298	66	1	233	17	1	687	137	11	0	235	25	5	0	252	50	6	0	0	264	124	18	12	0	0	539	626	146	7	0	0	0
6317	2018-07-27	А	2	44	15	76	42	43	23	50	37	27	72	56	24	54	66	4	3	16	9	55	78	21	86	14	219	60	5	273	60	1	801	194	35	0	301	40	2	0	266	68	12	0	0	282	122	48	0	0	0	670	759	128	24	2	0	0
6316	2018-07-26	А	1	21	9	33	27	28	15	8	11	62	26	54	31	63	36	44	66	77	46	2	43	13	165	7	278	32	4	268	33	2	681	144	19	0	222	72	8	0	316	67	2	0	0	180	96	13	1	0	0	497	715	153	20	1	0	0
6315	2018-07-25	Б	2	73	77	27	11	42	13	72	1	52	57	3	28	65	63	79	40	6	53	16	31	48	243	38	289	77	22	349	75	1	961	356	51	0	311	53	7	0	334	157	5	1	0	226	224	28	10	0	0	515	805	259	58	2	0	0
6314	2018-07-24	Б	3	25	47	34	45	15	19	37	9	7	61	71	14	39	62	26	23	22	4	63	21	21	109	12	244	44	7	233	36	3	824	233	30	0	206	43	4	0	330	62	11	1	0	243	138	24	3	0	0	470	628	165	36	1	0	0
6313	2018-07-23	А	3	74	35	34	72	78	23	60	12	37	24	61	71	43	45	16	1	68	10	29	30	11	142	28	256	66	2	260	29	3	801	168	17	0	279	50	1	0	314	48	7	0	0	328	119	29	4	0	0	535	625	130	20	1	0	0
6312	2018-07-22	Б	3	24	67	54	55	45	76	17	34	78	4	46	9	16	56	18	63	13	33	15	25	9	113	25	138	25	0	211	80	1	556	103	20	1	167	28	1	0	206	53	4	0	0	187	149	34	0	0	0	533	553	131	11	2	0	0
6311	2018-07-21	Б	2	4	13	41	15	46	8	18	32	80	70	20	56	76	63	50	16	19	42	11	53	13	111	12	193	76	6	262	39	0	645	161	27	2	223	47	17	0	272	71	6	0	0	259	109	16	0	0	0	656	564	134	23	1	10	0
6310	2018-07-20	Б	3	56	60	48	45	30	78	46	59	4	8	16	15	68	18	14	75	9	12	66	17	27	163	9	302	58	16	314	25	5	743	237	44	2	366	52	2	0	326	99	9	0	0	267	111	32	1	0	0	462	705	192	31	5	0	0
6309	2018-07-19	Б	4	7	65	74	12	22	46	31	66	58	72	49	24	41	15	39	36	17	23	60	59	8	81	3	159	24	6	231	38	2	544	107	25	0	166	84	1	0	162	56	4	0	0	317	112	28	3	0	0	769	418	101	22	0	0	0
6308	2018-07-18	А	1	23	46	50	15	49	34	7	60	74	70	5	17	52	55	63	28	30	21	42	69	22	123	7	306	27	0	215	12	1	676	114	8	0	213	17	0	0	248	60	3	0	0	198	119	11	1	0	0	521	660	103	25	0	0	0
6307	2018-07-17	Б	3	28	16	7	31	12	77	53	61	62	27	22	29	42	78	19	5	70	41	48	72	13	73	5	191	65	14	191	32	5	838	130	14	0	232	31	0	1	281	70	5	0	0	267	121	24	0	0	0	431	641	147	12	1	0	0
6306	2018-07-16	А	2	33	74	30	62	9	18	3	57	32	17	66	27	37	40	77	49	71	12	7	2	48	81	2	149	50	3	235	31	4	646	177	24	0	441	109	6	1	268	69	8	0	0	390	128	20	1	1	0	635	671	184	34	2	0	0
6305	2018-07-15	А	1	17	55	18	30	23	40	53	59	24	6	74	9	51	43	76	3	14	29	52	15	22	129	48	191	32	2	332	31	1	673	109	8	0	293	41	8	0	333	78	6	1	0	224	120	22	1	0	0	461	602	143	20	0	1	0
6304	2018-07-14	А	4	33	18	67	1	9	62	60	51	31	73	61	2	17	49	13	32	7	66	54	37	7	97	6	201	62	4	255	45	0	663	158	12	0	248	44	1	0	290	47	6	0	0	201	119	16	2	0	0	467	576	92	16	0	0	0
6303	2018-07-13	Б	3	66	38	65	37	1	73	26	48	30	60	78	62	72	2	15	70	43	59	33	74	6	139	21	222	48	3	190	35	0	586	115	7	1	209	95	11	0	340	48	5	0	0	314	113	24	2	0	0	729	591	119	8	0	0	0
6302	2018-07-12	А	3	29	42	77	66	6	15	57	55	9	48	14	22	8	19	45	11	63	37	75	18	22	114	5	210	43	1	216	25	1	688	271	14	1	264	60	1	0	305	64	9	0	0	267	157	24	2	2	0	505	725	178	22	1	0	0
6301	2018-07-11	Б	4	80	77	32	3	27	79	5	31	18	22	59	37	55	29	53	66	9	16	33	73	57	185	13	254	23	3	326	44	0	874	204	23	3	374	21	2	1	372	57	8	2	0	207	193	37	2	0	0	478	824	156	43	3	0	0
6300	2018-07-10	Б	3	4	79	52	44	39	17	20	47	55	6	51	73	69	67	22	14	48	5	54	7	50	113	35	228	31	5	193	37	0	954	143	11	0	252	34	3	0	281	43	4	0	0	231	141	23	2	0	0	519	582	97	14	2	0	0
6299	2018-07-09	Б	1	63	1	25	14	6	7	30	71	40	15	31	55	44	16	22	23	65	4	78	2	17	143	12	211	52	1	292	42	2	717	158	20	1	271	90	0	0	283	81	30	0	0	239	161	20	0	0	0	560	602	130	19	2	0	0
6298	2018-07-08	А	2	8	23	14	34	67	65	71	80	52	28	57	1	75	46	70	7	2	10	19	76	31	160	13	237	44	2	221	63	9	734	131	13	0	260	44	0	0	354	74	10	0	0	200	119	24	2	0	0	351	675	272	10	0	0	0
